epoch,train_loss,train_recon_loss,train_beta_loss,train_x_loss,train_y_loss,train_mass_loss,train_phase_loss,train_latent_loss,train_boundary_loss,train_mono_loss,train_k_mono_loss,train_rr_loss,train_gibbs_loss,train_k_loss,train_smooth_loss,train_beta_mae,train_x_mae,train_y_mae,train_mass_residual,train_x_norm_residual,train_y_norm_residual,train_phase_split_error,train_thermo_consistency_residual,val_loss,val_recon_loss,val_beta_loss,val_x_loss,val_y_loss,val_mass_loss,val_phase_loss,val_latent_loss,val_boundary_loss,val_mono_loss,val_k_mono_loss,val_rr_loss,val_gibbs_loss,val_k_loss,val_smooth_loss,val_beta_mae,val_x_mae,val_y_mae,val_mass_residual,val_x_norm_residual,val_y_norm_residual,val_phase_split_error,val_thermo_consistency_residual
79,0.7832480035722256,0.001822863210691139,0.05355442990548909,0.00013771994986200298,5.9235397998236294e-05,1.0390033859979941e-16,0.06686351099051535,7.077002048492432,0.05456463573500514,0.9287416823208332,0.8876044414937496,0.0009654048008087557,0.0,0.057554514962248504,0.0,0.0800923986826092,0.003098069180850871,0.0020847961350227706,4.129937225538782e-09,3.474997356534004e-08,3.405148163437843e-08,0.004307882016291842,0.08822440262883902,0.7457329154014587,0.0019285598304122687,0.058146515674889085,5.892410481465049e-05,5.033158886362799e-05,1.0361443817944924e-16,0.04509543441236019,8.218761730194093,0.05786828888521996,1.015777826309204,0.9939258217811584,0.0015387152321636676,0.0,0.0410570926964283,0.0,0.08310494422912598,0.002463646978139877,0.0018777686869725584,4.052539681609346e-09,3.6238796496945726e-08,3.301021109791691e-08,0.0035999752581119537,0.07516449540853501
80,0.7735172584652901,0.0017486058131908067,0.05111713847145438,0.00013649739844368014,6.94787385100426e-05,1.0329435849075225e-16,0.07194759312551469,7.089191943407059,0.04692731099203229,0.9473279379308224,0.8249190934002399,0.0010689484515751246,0.0,0.05823060171678662,0.0,0.07693122699856758,0.0031337018590420485,0.002075705640891101,4.1259165389773145e-09,3.527384251356125e-08,3.377499524503946e-08,0.004236382141243666,0.08889021538197994,0.7995819091796875,0.001810411864425987,0.053490107879042625,8.311537094414234e-05,9.239516512025148e-05,1.0668399690653717e-16,0.06902129389345646,7.556859302520752,0.0439969714392646,0.9956741809844971,0.9222776174545289,0.0013412097003310918,0.0,0.05670116394758225,0.0,0.07918492779135704,0.0026417870074510576,0.0021634147502481937,4.097098482702677e-09,3.4960814687678976e-08,3.1437311065474206e-08,0.0038022524677217007,0.07680396810173988
81,0.812701627612114,0.0018754222764982842,0.05481246951967478,0.00012992180472792825,9.178625873573765e-05,1.0012649828141302e-16,0.06502292933873832,6.798050820827484,0.049993456224910915,0.9235301204025745,0.8697208873927593,0.0007946118876134278,0.0,0.0640338605735451,0.0,0.08295240439474583,0.0029722666658926755,0.0023066534122335725,4.0983484245193935e-09,3.5433913581073284e-08,3.2567186281085014e-08,0.004495426968787797,0.09182680631056428,0.6683277249336242,0.001253768731839955,0.03709843493998051,5.334397210390307e-05,6.454913382185623e-05,1.018982382552377e-16,0.047979811858385804,7.586165714263916,0.03651408242149046,0.9550361037254333,0.891946804523468,0.0009922423516400159,0.0,0.04087468665093184,0.0,0.06010693833231926,0.0023970634676516054,0.0018452894873917103,4.05702218486681e-09,3.454171952910201e-08,3.0433552211661664e-08,0.003554626926779747,0.07668005526065827
82,0.6869952082633972,0.0016032960775191896,0.04753988154698163,9.27046711467483e-05,5.1448596650516265e-05,1.0134764682175158e-16,0.05570114403963089,6.954963654279709,0.04795700474642217,0.9201450869441032,0.8524878993630409,0.0007492947370337788,0.0,0.04304351517930627,0.0,0.07194763654842973,0.0025810095976339653,0.001882260177808348,4.113471480104991e-09,3.4779077395796776e-08,3.4822733141481876e-08,0.003701946130604483,0.08158387755975127,0.5641149163246155,0.0012604930205270648,0.03749400340020657,4.665581000153907e-05,5.8762955268321095e-05,1.0204697988775351e-16,0.01976946573704481,7.510450553894043,0.03466312318923883,0.9376296281814576,0.8444208621978759,0.0006349170696921646,0.0,0.023639066703617574,0.0,0.06226037889719009,0.0021559773944318295,0.0017503337003290653,4.069606163170647e-09,3.625949247521021e-08,3.1783969944854104e-08,0.0031376305967569353,0.06391821503639221
83,0.686710562556982,0.001419362615706632,0.04154511250089854,0.00010592007572540751,5.775508384431305e-05,1.0170796173349601e-16,0.050660116772633046,6.845779895782471,0.0400151590583846,0.9293569251894951,0.8343391306698322,0.0006590063985640882,0.0,0.04608345951419324,0.0,0.06661739898845553,0.0024774175763013773,0.001875905567430891,4.120058155754336e-09,3.540480975061655e-08,3.319291863590479e-08,0.003559377553756349,0.07488847570493817,0.6926187872886658,0.0014120887033641338,0.04196191355586052,5.035239591961726e-05,7.05034559359774e-05,1.032867780421827e-16,0.05259809754788876,7.291101551055908,0.036006281756272074,0.958304476737976,0.9007030367851258,0.0005746845272369683,0.0,0.04316256996244192,0.0,0.06727407947182655,0.002096724393777549,0.002046612463891506,3.97594916989874e-09,3.259629011154175e-08,3.29584711522557e-08,0.003260197211056948,0.06921332776546478
84,0.7635804563760757,0.0017546558228787035,0.05127340811304748,0.00015245621375470364,5.560528359183081e-05,1.0375893579639623e-16,0.07229991239728406,6.695706695318222,0.04180862079374492,0.9404014311730862,0.8289023265242577,0.0008768148800299969,0.0,0.056416881969198585,0.0,0.07614737725816667,0.003055494191357866,0.0018457156911608763,4.1357038627065634e-09,3.67435859516263e-08,3.42406565323472e-08,0.003965771393268369,0.08508275961503386,0.6988802194595337,0.0019941859412938357,0.060034260898828504,5.108284458401613e-05,6.795066728955134e-05,1.0475401777783945e-16,0.06109996065497399,7.454452323913574,0.0499242290854454,0.9509183168411255,0.7988807439804078,0.0007590602152049541,0.0,0.04092222675681114,0.0,0.08654627352952957,0.0021627454087138178,0.0023027450311928987,4.046617885222759e-09,3.436062883110935e-08,3.254972398281098e-08,0.003506796946749091,0.0851614311337471
85,0.68564048781991,0.0018347384138905909,0.054303626995533705,9.820309378483216e-05,7.334784254453552e-05,1.0287039492600402e-16,0.05478101514745504,6.570471107959747,0.052890287013724446,0.937823448330164,0.8392220623791218,0.0007194219251687173,0.0,0.03990924870595336,0.0,0.07920907204970717,0.002429172054689843,0.002140921846148558,4.1356294083749745e-09,3.597233444452286e-08,3.3120159059762955e-08,0.003775211240281351,0.0790576203726232,0.5940271198749543,0.001644671562826261,0.049907092750072476,3.2950681998045184e-05,3.8897501690371426e-05,1.0216673711160548e-16,0.022407407127320766,7.101420879364014,0.05183379345871799,1.0153804540634155,0.8851965665817261,0.000499957986176014,0.0,0.01964565273374319,0.0,0.07088490054011345,0.0017655202886089683,0.0014815316768363117,3.989965557948949e-09,3.256524614414502e-08,3.028867965326754e-08,0.0026029628701508046,0.05693667232990265
86,0.6589655950665474,0.0018889858656621072,0.056501436862163246,9.718943988445972e-05,3.995220140495803e-05,1.0283671295864147e-16,0.042248912272043526,6.7261000871658325,0.06191546760965139,0.9261521063745022,0.8151991292834282,0.000682013733239728,0.0,0.03549272252712399,0.0,0.08073199284262955,0.0024013249640120193,0.0017127648752648383,4.137603704101878e-09,3.546301741153002e-08,3.208697307854891e-08,0.003421069632167928,0.07091746688820422,0.6515844225883484,0.002139698388054967,0.06499507836997509,4.988771688658744e-05,3.915046527254162e-05,1.0063346983422126e-16,0.03760726414620876,7.334173202514648,0.06747558196293539,0.962480616569519,0.9013087511062622,0.000548880099086091,0.0,0.025682481843978165,0.0,0.09311501979827881,0.00223650811240077,0.0016180184669792653,3.968570716494924e-09,3.709768279236414e-08,2.9067612317135172e-08,0.003004620783030987,0.05882138833403587
87,0.6956564672291279,0.001976905266928952,0.05881374119780958,0.00011180602950844332,5.2882177101309935e-05,1.0197411247225892e-16,0.054802545229904354,6.4010129272937775,0.05502134084235877,0.9312135949730873,0.8204547613859177,0.0005228523150435649,0.0,0.04111070337239653,0.0,0.08505404344759881,0.002479772076185327,0.0018790554895531386,4.1008055284841305e-09,3.578315954655409e-08,3.2756361179053783e-08,0.0034809784119715914,0.07423369446769357,0.6773955225944519,0.0019482721807435154,0.05894093364477158,4.6772560017416255e-05,5.0261176875210366e-05,1.008504214417927e-16,0.046757415682077405,7.020631790161133,0.045332800940377636,0.9610476970672608,0.8579656720161438,0.0008020582725293934,0.0,0.035008753463625905,0.0,0.08711283951997757,0.0022354803513735533,0.0019144396530464292,3.997963693436191e-09,3.635779819433083e-08,3.185640622405117e-08,0.0034093369729816915,0.07299772799015045
88,0.7321441508829594,0.001822458922106307,0.05392329429741949,0.00011052659510824014,6.100215659898822e-05,1.027678476911046e-16,0.05124913214240223,6.454151213169098,0.05570894980337471,0.93226308375597,0.8397300913929939,0.0007763314933981746,0.0,0.049701881129294634,0.0,0.07778009586036205,0.0028643972327699885,0.0019168812868883833,4.15002357478933e-09,3.600143827497959e-08,3.329478204250336e-08,0.004038775354274549,0.08155590295791626,0.6121962428092956,0.001837545749731362,0.05479796081781387,0.00010211184417130426,4.2285260860808194e-05,1.0742488868456661e-16,0.024935933575034142,7.506842708587646,0.05874277278780937,0.9327439665794373,0.8327309727668762,0.0010229508159682154,0.0,0.026426859945058823,0.0,0.08145807385444641,0.003227402875199914,0.0016158369369804859,4.159379063395363e-09,3.375526915760929e-08,3.3439654600897484e-08,0.003945430414751172,0.0724935233592987
89,0.734878521412611,0.001767133828252554,0.05185003345832229,0.00012996617601856997,6.544147788645205e-05,1.0297455847182037e-16,0.058172489632852376,6.3876809775829315,0.0535509844776243,0.9262684471905231,0.8123823925852776,0.0007633688692294527,0.0,0.05218101677019149,0.0,0.07752656028605998,0.003048994956770912,0.0018623913856572472,4.1431595793062215e-09,3.5099219530820847e-08,3.425520844757557e-08,0.004134136441280134,0.08616613922640681,0.7044908881187439,0.0018218843964859844,0.05389317162334919,4.8019007954280825e-05,0.00012433043448254467,1.0950511425275049e-16,0.04056623615324497,7.201867198944091,0.057168300822377206,0.9956944346427917,0.9303006529808044,0.0006541084090713412,0.0,0.03828893750905991,0.0,0.07999990433454514,0.002150845667347312,0.002165920380502939,4.17960626108993e-09,3.475902801142183e-08,3.1530443322935755e-08,0.003782718814909458,0.07440179958939552
90,0.7017185036092997,0.0016774990635894937,0.049688806699123234,0.00010792720149765955,4.6317145688590244e-05,1.0213160269780535e-16,0.0600825659930706,6.433091878890991,0.04961680475389585,0.9382003955543041,0.8267534077167511,0.0006220872510311892,0.0,0.04533599328715354,0.0,0.07564653106965125,0.002878771600080654,0.0016843933844938874,4.1183283172596674e-09,3.517197910696268e-08,3.298919182270765e-08,0.0038328860828187317,0.08332970435731113,0.6140920519828796,0.001277444849256426,0.03799684457480908,6.824523516115732e-05,3.8684415267198345e-05,1.003865213489162e-16,0.046140079572796824,6.853747940063476,0.031822766568802764,0.9435675144195557,0.850131380558014,0.0007550701557192951,0.0,0.032066541351377965,0.0,0.06420480087399483,0.0024726733565330504,0.0015948121435940266,3.968213801996967e-09,3.460380781916683e-08,3.126656835661379e-08,0.0032060681376606228,0.07140913978219032
91,0.6684293299913406,0.0014572591790056322,0.043027195730246603,0.00010254607400383975,4.064314373408706e-05,1.0221084618689762e-16,0.048078580759465694,6.323632031679153,0.042284038150683045,0.9375035986304283,0.8512599281966686,0.0005905164271098329,0.0,0.041010474087670445,0.0,0.06712222751230001,0.002448430321237538,0.0015427745529450476,4.147857141090228e-09,3.4880940802395344e-08,3.3163814805448055e-08,0.0032759387977421284,0.07024517678655684,0.6846255183219909,0.0016800146317109466,0.04980540052056313,7.045157690299675e-05,8.121862083498854e-05,1.0827934508151021e-16,0.018165373150259255,6.925806903839112,0.05027500316500664,0.9433779239654541,0.83399817943573,0.0011916449409909546,0.0,0.04293353799730539,0.0,0.07585814446210862,0.0022652352694422007,0.001917187124490738,4.192365832267342e-09,3.661649898845098e-08,3.07077748118445e-08,0.0032847755122929812,0.06285814642906189
92,0.7377605959773064,0.001624061624170281,0.04768949840217829,0.00011331475548104208,6.377930765211204e-05,1.0142182424318228e-16,0.057383610983379185,6.177503734827042,0.048545511439442635,0.9118755124509335,0.8212299048900604,0.0007139146255212836,0.0,0.054796712822280824,0.0,0.07331724115647376,0.0024578843876952305,0.0018333231273572892,4.115645518831812e-09,3.534660208970308e-08,3.2334355637431145e-08,0.003550297362380661,0.07715691230259836,0.5901381373405457,0.0016188153997063637,0.04878988247364759,6.0885515995323655e-05,3.2007524714572357e-05,1.0815786467500619e-16,0.02923822347074747,6.728505992889405,0.051996148948092014,0.9382223963737488,0.8629259705543518,0.0005647603305988014,0.0,0.02309548482298851,0.0,0.07683241516351699,0.002302652271464467,0.0014184087049216032,4.138097242645244e-09,3.572656908090721e-08,3.090956148810164e-08,0.0028404833283275366,0.05567830130457878
93,0.6958361193537712,0.0016158014768734574,0.04753510339651257,0.00012124924728595943,4.906697267870186e-05,1.0339504994594742e-16,0.0521106404485181,6.063189655542374,0.04711651592515409,0.92625767365098,0.8382373861968517,0.0007211859483504668,0.0,0.04546756867785007,0.0,0.07272203406319022,0.002557030435127672,0.001670044774073176,4.122657742966496e-09,3.537570592015982e-08,3.3120159059762955e-08,0.0033876264205900952,0.07184652145951986,0.7609286427497863,0.0014651286299340426,0.043329459801316264,5.605242258752696e-05,8.32493999041617e-05,1.0115486493537059e-16,0.06200586184859276,6.6131189346313475,0.04612615685909986,0.9520303726196289,0.8883404850959777,0.0009745607967488468,0.0,0.05666247233748436,0.0,0.06632738634943962,0.0018792443908751011,0.002055956143885851,4.03118223246679e-09,3.432958521898399e-08,3.254972398281098e-08,0.003287531342357397,0.0760655678808689
94,0.7858314923942089,0.001819682860514149,0.05350875901058316,0.0001120442118462961,8.138309658534126e-05,1.0158597203188883e-16,0.06525316485203803,5.886331140995026,0.05267224297858775,0.9329579174518585,0.8410486429929733,0.0005728300020564348,0.0,0.06011302024126053,0.0,0.08129906025715172,0.0025920139887603,0.0021263646849547513,4.119239088717919e-09,3.600143827497959e-08,3.194145392626524e-08,0.003921122071915306,0.08643860649317503,0.7126769602298737,0.0010883922572247685,0.031791155226528645,6.450842447520699e-05,6.542539413203485e-05,1.0400917406171547e-16,0.06780912782996892,6.13806381225586,0.024626386064846885,1.0025176405906677,0.9230189919471741,0.0006976198928896338,0.0,0.048379589803516865,0.0,0.057501836121082305,0.0020481051877141,0.0017679006792604922,4.069450021404464e-09,3.3812183630743674e-08,3.099234575643095e-08,0.003097028471529484,0.07081630751490593
95,0.6416675373911858,0.0014371983779710717,0.04232436150778085,9.35251300688833e-05,5.506074978711695e-05,1.0168950071658505e-16,0.04231650475412607,5.711664408445358,0.04076263983733952,0.930977176874876,0.829804290086031,0.0005232956946201739,0.0,0.03743197908625007,0.0,0.06747569004073739,0.0024718817439861596,0.0017938577220775187,4.132102646159375e-09,3.489549271762371e-08,3.351306077092886e-08,0.0034539030020823702,0.07104929769411683,0.6097090005874634,0.0011508128081914037,0.033930147625505926,5.32997386471834e-05,6.303693044173997e-05,1.0248298877386369e-16,0.01895160265266895,6.831410980224609,0.03106502090849972,0.9592822670936585,0.8807285189628601,0.0008691731374710799,0.0,0.032086766324937344,0.0,0.05897595807909965,0.002196578751318157,0.00173108292510733,4.0613922891452605e-09,3.300503728098647e-08,3.217719495296478e-08,0.0032029195688664915,0.06355042457580566
96,0.6897524371743202,0.0015691657354182098,0.04611274809576571,0.00011194247235835064,5.681682989688852e-05,1.0201851676831169e-16,0.05101274629123509,5.96605858206749,0.044380949868354946,0.9335090443491936,0.8483575917780399,0.0005839510467922082,0.0,0.04422767797950655,0.0,0.07213765243068337,0.002682026846741792,0.001653436011110898,4.1061558042621016e-09,3.5666744224727154e-08,3.1970557756721973e-08,0.003513579344144091,0.07392273540608585,0.6047680497169494,0.001833370211534202,0.05550063326954842,5.442207329906523e-05,3.450083422649186e-05,9.804481141595901e-17,0.03326076678931713,6.510194778442383,0.05424784068018198,0.917274022102356,0.8384915709495544,0.0006462763936724514,0.0,0.024968186765909194,0.0,0.0831638142466545,0.002147470274940133,0.0015390967251732945,4.0080758711980025e-09,3.446410943297451e-08,2.8415686514904338e-08,0.002928944630548358,0.06890080571174621
97,0.7472834568470716,0.0015050919355417136,0.04376045137178153,0.00013980080711917253,5.335905018455378e-05,1.0064268131752265e-16,0.07367624971084297,5.8831630647182465,0.042315104277804494,0.9465992972254753,0.8068713769316673,0.0004975274023308884,0.0,0.05695587885566056,0.0,0.07154405512847006,0.002815393090713769,0.0018205527012469247,4.0881326102137905e-09,3.493914846330881e-08,3.2741809263825417e-08,0.00366758115706034,0.07948487065732479,0.5768264889717102,0.0012838290655054151,0.03822588361799717,5.8497802820056676e-05,4.635667282855138e-05,9.849935576523528e-17,0.02508454825729132,6.418842887878418,0.03652898751788598,0.938233482837677,0.8042035937309265,0.0006205113721080124,0.0,0.027455842681229116,0.0,0.062057987600564954,0.0023103701416403053,0.001512703811749816,3.941145010344371e-09,3.3486220729628255e-08,3.243589574708494e-08,0.002943002711981535,0.06218852773308754
98,0.7207080088555813,0.0017035292112268507,0.05062223318964243,0.00010157562905988016,4.4235759219191095e-05,1.0384496423446297e-16,0.054787347791716456,6.410645991563797,0.05252437083981931,0.9471375681459904,0.8833588249981403,0.0007483896770281717,0.0,0.046318309381604195,0.0,0.07399825425818563,0.0024797572477837093,0.001598910392203834,4.1474730594348586e-09,3.5710399970412254e-08,3.243621904402971e-08,0.0033995376579696313,0.0744820311665535,0.7790745258331299,0.0022882361430674792,0.06921461597084999,4.898327970295213e-05,6.573021819349379e-05,9.819842745838848e-17,0.057963980548083785,8.254751682281494,0.07340969517827034,1.0043932318687439,0.9563892841339111,0.0005259571422357112,0.0,0.04452597871422768,0.0,0.09563855975866317,0.002203977690078318,0.0018215007847175002,3.978952589633877e-09,3.285499090566191e-08,3.3698355395017646e-08,0.003334838850423694,0.07111214101314545
99,0.7483133487403393,0.0018578328090370633,0.054886045632883906,0.0001227827099228307,5.7668747558636824e-05,1.0315844568507459e-16,0.05994367983657867,7.006496965885162,0.05441656953189522,0.9503178261220455,0.8445581905543804,0.000723704302799888,0.0,0.05118395481258631,0.0,0.08416480617597699,0.0028956475580343977,0.0018582821867312305,4.144027732078115e-09,3.562308847904205e-08,3.326567821204662e-08,0.0039013861096464097,0.0834870464168489,0.7301647543907166,0.0016567345825023948,0.04849243573844433,9.979712049243972e-05,9.129210375249385e-05,1.0696554271727061e-16,0.03771826475858688,8.59320421218872,0.044762466230167774,0.9076679229736329,0.845949399471283,0.0007942832773551345,0.0,0.052469052374362946,0.0,0.08001673817634583,0.0027393615338951348,0.0020535652292892337,4.175023704533487e-09,3.3812183630743674e-08,2.985406268862789e-08,0.003936485620215535,0.08394535779953002
100,0.7114539593458176,0.001600865933141904,0.04726883000694215,0.00010110161883858382,5.6099434459611075e-05,1.0293337935297595e-16,0.04666176624596119,7.066596955060959,0.048939184518530965,0.9130490608513355,0.8571328595280647,0.0007681199695070973,0.0,0.048471263609826565,0.0,0.0739160233642906,0.0027569185331230983,0.0016998904829961248,4.15034852319085e-09,3.671448212116957e-08,3.2567186281085014e-08,0.0037128652911633253,0.0751176297198981,0.8003868699073792,0.002113788668066263,0.06261650621891021,5.4367994016502054e-05,0.00013969498468213715,1.0133198878906432e-16,0.04592600166797638,9.070674324035645,0.0750291645526886,1.002650260925293,0.9086282134056092,0.0013396610971540212,0.0,0.053728611767292024,0.0,0.08757300078868865,0.002159185637719929,0.0022806682623922824,4.04788034202852e-09,3.525573362139767e-08,2.9414271196515073e-08,0.003909301664680243,0.08644415438175201
101,0.6855948492884636,0.001478220736316871,0.04354564950335771,0.0001097751294310001,4.217106959458761e-05,1.0289906707398664e-16,0.05762774287723005,7.487741529941559,0.044629269978031516,0.9454232566058636,0.8169640488922596,0.0006444742666644743,0.0,0.04464773298241198,0.0,0.06746738124638796,0.0025750395871000364,0.0016375213672290556,4.1369070252761375e-09,3.578315954655409e-08,3.176683094352484e-08,0.003507805522531271,0.08062279573641717,0.5758425235748291,0.001420289248926565,0.04298323467373848,3.981417175964452e-05,2.9901239940954838e-05,1.0366004958016991e-16,0.030462185479700567,7.487185859680176,0.04204003483537235,0.954917049407959,0.8613323092460632,0.0004845663206651807,0.0,0.02189516220241785,0.0,0.06537386700510979,0.0018851394997909665,0.0013116952031850815,4.03278637151061e-09,3.465554812009941e-08,2.9724712291567813e-08,0.002425927296280861,0.05196889713406563
102,0.6433708593249321,0.001606576086487621,0.04746410279767588,8.959022261478822e-05,6.639358082338731e-05,1.0262809718097499e-16,0.04259464249480516,6.957853525876999,0.04721666872501373,0.9343812465667725,0.8632050976157188,0.0006229896753211506,0.0,0.03388377744704485,0.0,0.07204643520526588,0.0023062123655108735,0.0017741804476827383,4.153530741568545e-09,3.582681529223919e-08,3.534660208970308e-08,0.00336460153630469,0.06701880414038897,0.6690173625946045,0.001479371462482959,0.04343692660331726,7.581410463899373e-05,8.575849569751881e-05,1.0489285706580628e-16,0.03817377313971519,8.383939647674561,0.032232280862808695,0.9998685121536255,0.8424030303955078,0.001016608881764114,0.0,0.03889556787908077,0.0,0.07139445394277573,0.00226674263831228,0.0021147526567801833,4.056012414821453e-09,3.500738046113838e-08,2.858642904612907e-08,0.0036646064836531878,0.07487713098526001
103,0.6824273411184549,0.0013361397177504841,0.03915828024037182,0.00010298341408088163,4.781991060553992e-05,1.0182367520220544e-16,0.05656349356286228,7.237889140844345,0.0379919606493786,0.9424851089715958,0.8339068107306957,0.0006806768615206238,0.0,0.04539560031844303,0.0,0.06392085854895413,0.0028102739743189886,0.001733774937747512,4.120977892263511e-09,3.5433913581073284e-08,3.243621904402971e-08,0.003781477178563364,0.08045613788999617,0.685968953371048,0.0017430567415431142,0.052112096548080446,7.18859169865027e-05,5.629173028864898e-05,1.0254209843869224e-16,0.02307407222688198,7.247334384918213,0.048523881332585006,1.0041913747787476,0.9072635889053344,0.0007086391211487353,0.0,0.03667030520737171,0.0,0.07798249199986458,0.0028424776159226895,0.0015361961908638478,4.066477465869411e-09,3.403466592999394e-08,2.8695083287288982e-08,0.003460746491327882,0.06849033311009407
104,0.7581172026693821,0.0019425672726356424,0.05763937742449343,0.00010877125964725565,6.324261937606934e-05,1.0133107839408215e-16,0.06712885678280145,6.817142456769943,0.05268025287659839,0.9431007541716099,0.8635948151350021,0.00053769090482092,0.0,0.05132521071936935,0.0,0.08504183124750853,0.0026055597845697775,0.0019603727996582165,4.089429350706553e-09,3.4822733141481876e-08,3.3760443329811096e-08,0.00368141480430495,0.08144503645598888,0.6695262551307678,0.0016930393176153302,0.05081739723682403,6.314292186289094e-05,4.7978604561649264e-05,1.0197146954748376e-16,0.056126334518194196,6.946429634094239,0.04172140078385382,1.0129947543144227,0.864036250114441,0.000386364763835445,0.0,0.03409916777163744,0.0,0.07763578444719314,0.0021811004495248198,0.0016868030186742544,4.110389273392912e-09,3.6719979590316144e-08,3.0997519573361386e-08,0.002836645068600774,0.06454648450016975
105,0.6730048060417175,0.0019142762903356925,0.057075257413089275,0.00010488771795280627,4.626601503332495e-05,1.0282540209094542e-16,0.03852394892601296,6.800104647874832,0.05581398424692452,0.9479752220213413,0.8656917735934258,0.0006706432013743324,0.0,0.035368788870982826,0.0,0.08330375724472106,0.002815182160702534,0.001710590411676094,4.090991573280078e-09,3.597233444452286e-08,3.3032847568392754e-08,0.0036180671449983492,0.07147640362381935,0.7385199189186096,0.0014812391251325606,0.043846570700407025,4.9741133261704816e-05,8.838177818688564e-05,1.0185273670410239e-16,0.05637297574430704,8.25500545501709,0.04442768841981888,1.0185717582702636,0.9393255352973938,0.0012017177417874337,0.0,0.047178981639444825,0.0,0.06690228283405304,0.0023009232711046932,0.002041223575361073,4.0584052563019665e-09,3.639919086140253e-08,3.232206751135891e-08,0.0036907650064677,0.07497211992740631
106,0.662120820954442,0.0015299128317565192,0.04511586402077228,9.37648483159137e-05,6.0330762153171236e-05,1.0428329096336758e-16,0.043964371958281845,6.6889075338840485,0.046342570101842284,0.9291232004761696,0.8160474039614201,0.0008537518442608416,0.0,0.040688150736968964,0.0,0.06922396481968462,0.0027223629149375483,0.0018567726001492701,4.159272259940394e-09,3.5608536563813686e-08,3.281456883996725e-08,0.0037664526607841253,0.07734071905724704,0.7606402397155761,0.0013327941182069481,0.038698790967464446,0.00010838958696695045,6.613220684812405e-05,9.862225627541493e-17,0.07393110617995262,6.941397094726563,0.029819634582963772,1.0054771304130554,0.9367069482803345,0.0005863573402166367,0.0,0.05403915774077177,0.0,0.0673629954457283,0.0028736681211739778,0.001893629413098097,3.998950415251557e-09,3.535404005106102e-08,3.165461954779403e-08,0.0038432679139077663,0.07541759088635444
107,0.6622544676065445,0.0015077927637321409,0.04478566278703511,8.683461521741265e-05,4.355967234914715e-05,1.0313473579358667e-16,0.054560785414651036,6.396078050136566,0.04216817859560251,0.9154104292392731,0.8508262299001217,0.000549154401596752,0.0,0.039691290352493525,0.0,0.06892331875860691,0.002175709443690721,0.0016692060817149468,4.132257674926976e-09,3.530294634401798e-08,3.239256329834461e-08,0.0030817707302048802,0.07043115491978824,0.623227322101593,0.0018101518275216223,0.054658205807209016,6.803833530284464e-05,2.9061509485472926e-05,1.0767637541358438e-16,0.03786384593695402,7.480107307434082,0.05698163062334061,0.9525285959243774,0.8674319863319397,0.0007105082739144563,0.0,0.026027127541601656,0.0,0.07579590007662773,0.0020638532238081097,0.0013511769473552703,4.172259959744906e-09,3.704594249143156e-08,3.1370048603207576e-08,0.0027275017462670805,0.06111655086278915
108,0.6973228640854359,0.0016679939180903602,0.049441031413152814,0.00010129065185537911,4.982812743037357e-05,1.0156908224455142e-16,0.04522698564687744,6.803396135568619,0.05089626449625939,0.9419078044593334,0.8561123944818974,0.0006204179026099155,0.0,0.043742622481659055,0.0,0.07419330137781799,0.002329540773644112,0.0017032181785907596,4.12479574107838e-09,3.6219717003405094e-08,3.166496753692627e-08,0.0032904235704336315,0.07319590635597706,0.5749439597129822,0.0016030853148549795,0.04858009070158005,4.262305556039792e-05,3.1747433240525424e-05,1.0427130164213311e-16,0.028671666979789734,7.070467758178711,0.05031770020723343,0.9358880400657654,0.8623581290245056,0.0006103188265115022,0.0,0.020229944586753847,0.0,0.07412016615271569,0.0020050149178132415,0.0014101770706474782,4.091313376974881e-09,3.5379909846255944e-08,2.9874758666892376e-08,0.0025673223193734885,0.05371453538537026
109,0.7112542912364006,0.001808520006306935,0.05384003045037389,9.63376973004415e-05,5.193490596866468e-05,1.0016107319024682e-16,0.05147232150193304,6.496773779392242,0.05502054584212601,0.949064526706934,0.8420247659087181,0.0007652133135707118,0.0,0.0447858129045926,0.0,0.07775343605317175,0.002294805999554228,0.0017016177080222405,4.07756568787665e-09,3.640889190137386e-08,3.338209353387356e-08,0.0031734078365843743,0.06942285131663084,0.6545254588127136,0.001998776802793145,0.06067240387201309,3.216011900804005e-05,5.381836854212452e-05,1.0062196209753942e-16,0.042755310982465745,6.779478073120117,0.06622615456581116,0.9596703171730041,0.8344293832778931,0.0007029117783531547,0.0,0.030729957297444342,0.0,0.08529862612485886,0.0018248052103444934,0.0016952687175944448,3.936408266014269e-09,3.595939972456108e-08,3.2508332026282005e-08,0.002861884655430913,0.07021021693944932
